file,speaker,emotion,source,split
RAVDESS/data/songs/actor_06/03-02-02-01-01-02-06.wav,ravdess_006,calm,ravdess,train
RAVDESS/data/songs/actor_06/03-02-06-02-02-01-06.wav,ravdess_006,fear,ravdess,train
RAVDESS/data/songs/actor_06/03-02-05-01-01-02-06.wav,ravdess_006,anger,ravdess,train
RAVDESS/data/songs/actor_06/03-02-03-02-02-01-06.wav,ravdess_006,happiness,ravdess,train
RAVDESS/data/songs/actor_06/03-02-04-01-02-01-06.wav,ravdess_006,sadness,ravdess,train
RAVDESS/data/songs/actor_06/03-02-01-01-02-02-06.wav,ravdess_006,neutral,ravdess,train
RAVDESS/data/songs/actor_06/03-02-03-01-02-01-06.wav,ravdess_006,happiness,ravdess,train
RAVDESS/data/songs/actor_06/03-02-06-01-01-01-06.wav,ravdess_006,fear,ravdess,train
RAVDESS/data/songs/actor_06/03-02-01-01-02-01-06.wav,ravdess_006,neutral,ravdess,train
RAVDESS/data/songs/actor_06/03-02-06-01-02-02-06.wav,ravdess_006,fear,ravdess,train
RAVDESS/data/songs/actor_06/03-02-06-02-01-01-06.wav,ravdess_006,fear,ravdess,train
RAVDESS/data/songs/actor_06/03-02-02-02-02-02-06.wav,ravdess_006,calm,ravdess,train
RAVDESS/data/songs/actor_06/03-02-05-01-02-02-06.wav,ravdess_006,anger,ravdess,train
RAVDESS/data/songs/actor_06/03-02-05-02-02-02-06.wav,ravdess_006,anger,ravdess,train
RAVDESS/data/songs/actor_07/03-02-02-02-02-02-07.wav,ravdess_007,calm,ravdess,train
RAVDESS/data/songs/actor_07/03-02-03-01-02-02-07.wav,ravdess_007,happiness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-06-01-01-01-07.wav,ravdess_007,fear,ravdess,train
RAVDESS/data/songs/actor_07/03-02-05-02-01-02-07.wav,ravdess_007,anger,ravdess,train
RAVDESS/data/songs/actor_07/03-02-06-02-01-01-07.wav,ravdess_007,fear,ravdess,train
RAVDESS/data/songs/actor_07/03-02-04-01-01-02-07.wav,ravdess_007,sadness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-03-01-02-01-07.wav,ravdess_007,happiness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-04-02-01-02-07.wav,ravdess_007,sadness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-03-01-01-01-07.wav,ravdess_007,happiness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-01-01-02-02-07.wav,ravdess_007,neutral,ravdess,train
RAVDESS/data/songs/actor_07/03-02-04-01-01-01-07.wav,ravdess_007,sadness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-02-01-02-01-07.wav,ravdess_007,calm,ravdess,train
RAVDESS/data/songs/actor_07/03-02-03-02-01-01-07.wav,ravdess_007,happiness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-04-02-02-01-07.wav,ravdess_007,sadness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-05-01-02-01-07.wav,ravdess_007,anger,ravdess,train
RAVDESS/data/songs/actor_07/03-02-02-01-02-02-07.wav,ravdess_007,calm,ravdess,train
RAVDESS/data/songs/actor_07/03-02-01-01-01-02-07.wav,ravdess_007,neutral,ravdess,train
RAVDESS/data/songs/actor_07/03-02-05-01-01-01-07.wav,ravdess_007,anger,ravdess,train
RAVDESS/data/songs/actor_07/03-02-04-01-02-02-07.wav,ravdess_007,sadness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-03-01-01-02-07.wav,ravdess_007,happiness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-06-01-02-01-07.wav,ravdess_007,fear,ravdess,train
RAVDESS/data/songs/actor_07/03-02-06-02-02-01-07.wav,ravdess_007,fear,ravdess,train
RAVDESS/data/songs/actor_07/03-02-04-01-02-01-07.wav,ravdess_007,sadness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-01-01-01-01-07.wav,ravdess_007,neutral,ravdess,train
RAVDESS/data/songs/actor_07/03-02-05-02-02-02-07.wav,ravdess_007,anger,ravdess,train
RAVDESS/data/songs/actor_07/03-02-02-02-02-01-07.wav,ravdess_007,calm,ravdess,train
RAVDESS/data/songs/actor_07/03-02-03-02-02-02-07.wav,ravdess_007,happiness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-05-02-01-01-07.wav,ravdess_007,anger,ravdess,train
RAVDESS/data/songs/actor_07/03-02-06-02-01-02-07.wav,ravdess_007,fear,ravdess,train
RAVDESS/data/songs/actor_07/03-02-01-01-02-01-07.wav,ravdess_007,neutral,ravdess,train
RAVDESS/data/songs/actor_07/03-02-06-01-02-02-07.wav,ravdess_007,fear,ravdess,train
RAVDESS/data/songs/actor_07/03-02-04-02-02-02-07.wav,ravdess_007,sadness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-05-02-02-01-07.wav,ravdess_007,anger,ravdess,train
RAVDESS/data/songs/actor_07/03-02-02-02-01-01-07.wav,ravdess_007,calm,ravdess,train
RAVDESS/data/songs/actor_07/03-02-05-01-02-02-07.wav,ravdess_007,anger,ravdess,train
RAVDESS/data/songs/actor_07/03-02-03-02-02-01-07.wav,ravdess_007,happiness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-02-01-01-02-07.wav,ravdess_007,calm,ravdess,train
RAVDESS/data/songs/actor_07/03-02-02-02-01-02-07.wav,ravdess_007,calm,ravdess,train
RAVDESS/data/songs/actor_07/03-02-04-02-01-01-07.wav,ravdess_007,sadness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-03-02-01-02-07.wav,ravdess_007,happiness,ravdess,train
RAVDESS/data/songs/actor_07/03-02-05-01-01-02-07.wav,ravdess_007,anger,ravdess,train
RAVDESS/data/songs/actor_07/03-02-02-01-01-01-07.wav,ravdess_007,calm,ravdess,train
RAVDESS/data/songs/actor_07/03-02-06-01-01-02-07.wav,ravdess_007,fear,ravdess,train
RAVDESS/data/songs/actor_07/03-02-06-02-02-02-07.wav,ravdess_007,fear,ravdess,train
RAVDESS/data/songs/actor_01/03-02-03-01-01-02-01.wav,ravdess_001,happiness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-03-01-02-01-01.wav,ravdess_001,happiness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-01-01-02-01-01.wav,ravdess_001,neutral,ravdess,train
RAVDESS/data/songs/actor_01/03-02-03-02-01-01-01.wav,ravdess_001,happiness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-04-02-02-01-01.wav,ravdess_001,sadness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-05-01-02-01-01.wav,ravdess_001,anger,ravdess,train
RAVDESS/data/songs/actor_01/03-02-04-01-01-01-01.wav,ravdess_001,sadness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-04-02-01-02-01.wav,ravdess_001,sadness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-06-02-02-01-01.wav,ravdess_001,fear,ravdess,train
RAVDESS/data/songs/actor_01/03-02-06-02-01-02-01.wav,ravdess_001,fear,ravdess,train
RAVDESS/data/songs/actor_01/03-02-04-01-02-02-01.wav,ravdess_001,sadness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-02-01-02-02-01.wav,ravdess_001,calm,ravdess,train
RAVDESS/data/songs/actor_01/03-02-01-01-01-01-01.wav,ravdess_001,neutral,ravdess,train
RAVDESS/data/songs/actor_01/03-02-06-01-02-02-01.wav,ravdess_001,fear,ravdess,train
RAVDESS/data/songs/actor_01/03-02-02-02-01-02-01.wav,ravdess_001,calm,ravdess,train
RAVDESS/data/songs/actor_01/03-02-03-01-02-02-01.wav,ravdess_001,happiness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-02-01-02-01-01.wav,ravdess_001,calm,ravdess,train
RAVDESS/data/songs/actor_01/03-02-04-02-01-01-01.wav,ravdess_001,sadness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-06-01-02-01-01.wav,ravdess_001,fear,ravdess,train
RAVDESS/data/songs/actor_01/03-02-06-01-01-02-01.wav,ravdess_001,fear,ravdess,train
RAVDESS/data/songs/actor_01/03-02-03-02-02-01-01.wav,ravdess_001,happiness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-05-02-01-02-01.wav,ravdess_001,anger,ravdess,train
RAVDESS/data/songs/actor_01/03-02-04-01-01-02-01.wav,ravdess_001,sadness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-05-02-02-02-01.wav,ravdess_001,anger,ravdess,train
RAVDESS/data/songs/actor_01/03-02-04-01-02-01-01.wav,ravdess_001,sadness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-06-02-01-01-01.wav,ravdess_001,fear,ravdess,train
RAVDESS/data/songs/actor_01/03-02-02-02-02-01-01.wav,ravdess_001,calm,ravdess,train
RAVDESS/data/songs/actor_01/03-02-03-02-01-02-01.wav,ravdess_001,happiness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-06-02-02-02-01.wav,ravdess_001,fear,ravdess,train
RAVDESS/data/songs/actor_01/03-02-05-02-01-01-01.wav,ravdess_001,anger,ravdess,train
RAVDESS/data/songs/actor_01/03-02-02-01-01-01-01.wav,ravdess_001,calm,ravdess,train
RAVDESS/data/songs/actor_01/03-02-03-01-01-01-01.wav,ravdess_001,happiness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-02-01-01-02-01.wav,ravdess_001,calm,ravdess,train
RAVDESS/data/songs/actor_01/03-02-06-01-01-01-01.wav,ravdess_001,fear,ravdess,train
RAVDESS/data/songs/actor_01/03-02-01-01-01-02-01.wav,ravdess_001,neutral,ravdess,train
RAVDESS/data/songs/actor_01/03-02-04-02-02-02-01.wav,ravdess_001,sadness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-02-02-02-02-01.wav,ravdess_001,calm,ravdess,train
RAVDESS/data/songs/actor_01/03-02-03-02-02-02-01.wav,ravdess_001,happiness,ravdess,train
RAVDESS/data/songs/actor_01/03-02-05-01-01-02-01.wav,ravdess_001,anger,ravdess,train
RAVDESS/data/songs/actor_01/03-02-01-01-02-02-01.wav,ravdess_001,neutral,ravdess,train
RAVDESS/data/songs/actor_01/03-02-05-02-02-01-01.wav,ravdess_001,anger,ravdess,train
RAVDESS/data/songs/actor_01/03-02-05-01-02-02-01.wav,ravdess_001,anger,ravdess,train
RAVDESS/data/songs/actor_01/03-02-05-01-01-01-01.wav,ravdess_001,anger,ravdess,train
RAVDESS/data/songs/actor_01/03-02-02-02-01-01-01.wav,ravdess_001,calm,ravdess,train
RAVDESS/data/songs/actor_15/03-02-06-01-01-02-15.wav,ravdess_015,fear,ravdess,train
RAVDESS/data/songs/actor_15/03-02-02-02-02-01-15.wav,ravdess_015,calm,ravdess,train
RAVDESS/data/songs/actor_15/03-02-03-02-01-02-15.wav,ravdess_015,happiness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-05-01-01-01-15.wav,ravdess_015,anger,ravdess,train
RAVDESS/data/songs/actor_15/03-02-03-01-02-01-15.wav,ravdess_015,happiness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-01-01-02-02-15.wav,ravdess_015,neutral,ravdess,train
RAVDESS/data/songs/actor_15/03-02-06-02-02-02-15.wav,ravdess_015,fear,ravdess,train
RAVDESS/data/songs/actor_15/03-02-01-01-01-02-15.wav,ravdess_015,neutral,ravdess,train
RAVDESS/data/songs/actor_15/03-02-06-01-02-02-15.wav,ravdess_015,fear,ravdess,train
RAVDESS/data/songs/actor_15/03-02-02-01-02-01-15.wav,ravdess_015,calm,ravdess,train
RAVDESS/data/songs/actor_15/03-02-05-02-01-02-15.wav,ravdess_015,anger,ravdess,train
RAVDESS/data/songs/actor_15/03-02-02-01-02-02-15.wav,ravdess_015,calm,ravdess,train
RAVDESS/data/songs/actor_15/03-02-03-01-01-02-15.wav,ravdess_015,happiness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-06-02-02-01-15.wav,ravdess_015,fear,ravdess,train
RAVDESS/data/songs/actor_15/03-02-05-02-01-01-15.wav,ravdess_015,anger,ravdess,train
RAVDESS/data/songs/actor_15/03-02-03-01-01-01-15.wav,ravdess_015,happiness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-04-02-02-01-15.wav,ravdess_015,sadness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-02-01-01-01-15.wav,ravdess_015,calm,ravdess,train
RAVDESS/data/songs/actor_15/03-02-04-02-02-02-15.wav,ravdess_015,sadness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-04-01-01-01-15.wav,ravdess_015,sadness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-03-02-02-02-15.wav,ravdess_015,happiness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-06-02-01-02-15.wav,ravdess_015,fear,ravdess,train
RAVDESS/data/songs/actor_15/03-02-02-02-01-01-15.wav,ravdess_015,calm,ravdess,train
RAVDESS/data/songs/actor_15/03-02-03-02-01-01-15.wav,ravdess_015,happiness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-05-01-01-02-15.wav,ravdess_015,anger,ravdess,train
RAVDESS/data/songs/actor_15/03-02-04-01-02-01-15.wav,ravdess_015,sadness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-05-01-02-02-15.wav,ravdess_015,anger,ravdess,train
RAVDESS/data/songs/actor_15/03-02-04-01-02-02-15.wav,ravdess_015,sadness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-06-02-01-01-15.wav,ravdess_015,fear,ravdess,train
RAVDESS/data/songs/actor_15/03-02-02-02-01-02-15.wav,ravdess_015,calm,ravdess,train
RAVDESS/data/songs/actor_15/03-02-06-01-01-01-15.wav,ravdess_015,fear,ravdess,train
RAVDESS/data/songs/actor_15/03-02-04-02-01-02-15.wav,ravdess_015,sadness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-05-02-02-01-15.wav,ravdess_015,anger,ravdess,train
RAVDESS/data/songs/actor_15/03-02-01-01-01-01-15.wav,ravdess_015,neutral,ravdess,train
RAVDESS/data/songs/actor_15/03-02-03-02-02-01-15.wav,ravdess_015,happiness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-04-01-01-02-15.wav,ravdess_015,sadness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-04-02-01-01-15.wav,ravdess_015,sadness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-02-02-02-02-15.wav,ravdess_015,calm,ravdess,train
RAVDESS/data/songs/actor_15/03-02-01-01-02-01-15.wav,ravdess_015,neutral,ravdess,train
RAVDESS/data/songs/actor_15/03-02-05-02-02-02-15.wav,ravdess_015,anger,ravdess,train
RAVDESS/data/songs/actor_15/03-02-03-01-02-02-15.wav,ravdess_015,happiness,ravdess,train
RAVDESS/data/songs/actor_15/03-02-06-01-02-01-15.wav,ravdess_015,fear,ravdess,train
RAVDESS/data/songs/actor_15/03-02-02-01-01-02-15.wav,ravdess_015,calm,ravdess,train
RAVDESS/data/songs/actor_15/03-02-05-01-02-01-15.wav,ravdess_015,anger,ravdess,train
RAVDESS/data/songs/actor_09/03-02-04-01-02-01-09.wav,ravdess_009,sadness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-03-02-02-01-09.wav,ravdess_009,happiness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-03-02-02-02-09.wav,ravdess_009,happiness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-04-02-02-02-09.wav,ravdess_009,sadness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-05-01-02-02-09.wav,ravdess_009,anger,ravdess,train
RAVDESS/data/songs/actor_09/03-02-02-01-02-01-09.wav,ravdess_009,calm,ravdess,train
RAVDESS/data/songs/actor_09/03-02-03-01-01-01-09.wav,ravdess_009,happiness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-03-01-01-02-09.wav,ravdess_009,happiness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-06-01-02-01-09.wav,ravdess_009,fear,ravdess,train
RAVDESS/data/songs/actor_09/03-02-06-01-01-02-09.wav,ravdess_009,fear,ravdess,train
RAVDESS/data/songs/actor_09/03-02-05-01-02-01-09.wav,ravdess_009,anger,ravdess,train
RAVDESS/data/songs/actor_09/03-02-01-01-01-01-09.wav,ravdess_009,neutral,ravdess,train
RAVDESS/data/songs/actor_09/03-02-05-01-01-01-09.wav,ravdess_009,anger,ravdess,train
RAVDESS/data/songs/actor_09/03-02-05-02-01-02-09.wav,ravdess_009,anger,ravdess,train
RAVDESS/data/songs/actor_09/03-02-06-02-01-01-09.wav,ravdess_009,fear,ravdess,train
RAVDESS/data/songs/actor_09/03-02-01-01-02-01-09.wav,ravdess_009,neutral,ravdess,train
RAVDESS/data/songs/actor_09/03-02-04-02-01-01-09.wav,ravdess_009,sadness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-02-01-01-01-09.wav,ravdess_009,calm,ravdess,train
RAVDESS/data/songs/actor_09/03-02-05-02-02-02-09.wav,ravdess_009,anger,ravdess,train
RAVDESS/data/songs/actor_09/03-02-02-02-01-02-09.wav,ravdess_009,calm,ravdess,train
RAVDESS/data/songs/actor_09/03-02-04-02-01-02-09.wav,ravdess_009,sadness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-05-01-01-02-09.wav,ravdess_009,anger,ravdess,train
RAVDESS/data/songs/actor_09/03-02-02-02-01-01-09.wav,ravdess_009,calm,ravdess,train
RAVDESS/data/songs/actor_09/03-02-02-01-01-02-09.wav,ravdess_009,calm,ravdess,train
RAVDESS/data/songs/actor_09/03-02-04-01-01-01-09.wav,ravdess_009,sadness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-03-01-02-02-09.wav,ravdess_009,happiness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-05-02-01-01-09.wav,ravdess_009,anger,ravdess,train
RAVDESS/data/songs/actor_09/03-02-02-02-02-01-09.wav,ravdess_009,calm,ravdess,train
RAVDESS/data/songs/actor_09/03-02-06-02-02-02-09.wav,ravdess_009,fear,ravdess,train
RAVDESS/data/songs/actor_09/03-02-06-01-02-02-09.wav,ravdess_009,fear,ravdess,train
RAVDESS/data/songs/actor_09/03-02-01-01-01-02-09.wav,ravdess_009,neutral,ravdess,train
RAVDESS/data/songs/actor_09/03-02-03-02-01-01-09.wav,ravdess_009,happiness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-02-02-02-02-09.wav,ravdess_009,calm,ravdess,train
RAVDESS/data/songs/actor_09/03-02-04-01-02-02-09.wav,ravdess_009,sadness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-04-02-02-01-09.wav,ravdess_009,sadness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-06-02-01-02-09.wav,ravdess_009,fear,ravdess,train
RAVDESS/data/songs/actor_09/03-02-01-01-02-02-09.wav,ravdess_009,neutral,ravdess,train
RAVDESS/data/songs/actor_09/03-02-05-02-02-01-09.wav,ravdess_009,anger,ravdess,train
RAVDESS/data/songs/actor_09/03-02-04-01-01-02-09.wav,ravdess_009,sadness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-03-01-02-01-09.wav,ravdess_009,happiness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-03-02-01-02-09.wav,ravdess_009,happiness,ravdess,train
RAVDESS/data/songs/actor_09/03-02-02-01-02-02-09.wav,ravdess_009,calm,ravdess,train
RAVDESS/data/songs/actor_09/03-02-06-02-02-01-09.wav,ravdess_009,fear,ravdess,train
RAVDESS/data/songs/actor_09/03-02-06-01-01-01-09.wav,ravdess_009,fear,ravdess,train
RAVDESS/data/songs/actor_04/03-02-04-01-02-02-04.wav,ravdess_004,sadness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-05-02-02-02-04.wav,ravdess_004,anger,ravdess,train
RAVDESS/data/songs/actor_04/03-02-02-02-02-01-04.wav,ravdess_004,calm,ravdess,train
RAVDESS/data/songs/actor_04/03-02-02-01-02-01-04.wav,ravdess_004,calm,ravdess,train
RAVDESS/data/songs/actor_04/03-02-06-01-02-01-04.wav,ravdess_004,fear,ravdess,train
RAVDESS/data/songs/actor_04/03-02-03-01-01-01-04.wav,ravdess_004,happiness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-03-02-01-02-04.wav,ravdess_004,happiness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-03-02-01-01-04.wav,ravdess_004,happiness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-03-02-02-02-04.wav,ravdess_004,happiness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-02-01-02-02-04.wav,ravdess_004,calm,ravdess,train
RAVDESS/data/songs/actor_04/03-02-05-01-02-01-04.wav,ravdess_004,anger,ravdess,train
RAVDESS/data/songs/actor_04/03-02-04-01-02-01-04.wav,ravdess_004,sadness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-01-01-02-01-04.wav,ravdess_004,neutral,ravdess,train
RAVDESS/data/songs/actor_04/03-02-05-01-02-02-04.wav,ravdess_004,anger,ravdess,train
RAVDESS/data/songs/actor_04/03-02-04-01-01-01-04.wav,ravdess_004,sadness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-06-02-01-02-04.wav,ravdess_004,fear,ravdess,train
RAVDESS/data/songs/actor_04/03-02-06-02-02-02-04.wav,ravdess_004,fear,ravdess,train
RAVDESS/data/songs/actor_04/03-02-02-01-01-01-04.wav,ravdess_004,calm,ravdess,train
RAVDESS/data/songs/actor_04/03-02-05-02-02-01-04.wav,ravdess_004,anger,ravdess,train
RAVDESS/data/songs/actor_04/03-02-04-02-01-01-04.wav,ravdess_004,sadness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-05-02-01-02-04.wav,ravdess_004,anger,ravdess,train
RAVDESS/data/songs/actor_04/03-02-06-02-01-01-04.wav,ravdess_004,fear,ravdess,train
RAVDESS/data/songs/actor_04/03-02-02-01-01-02-04.wav,ravdess_004,calm,ravdess,train
RAVDESS/data/songs/actor_04/03-02-03-01-02-01-04.wav,ravdess_004,happiness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-01-01-02-02-04.wav,ravdess_004,neutral,ravdess,train
RAVDESS/data/songs/actor_04/03-02-06-02-02-01-04.wav,ravdess_004,fear,ravdess,train
RAVDESS/data/songs/actor_04/03-02-04-02-02-01-04.wav,ravdess_004,sadness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-06-01-01-02-04.wav,ravdess_004,fear,ravdess,train
RAVDESS/data/songs/actor_04/03-02-05-02-01-01-04.wav,ravdess_004,anger,ravdess,train
RAVDESS/data/songs/actor_04/03-02-02-02-02-02-04.wav,ravdess_004,calm,ravdess,train
RAVDESS/data/songs/actor_04/03-02-06-01-02-02-04.wav,ravdess_004,fear,ravdess,train
RAVDESS/data/songs/actor_04/03-02-03-02-02-01-04.wav,ravdess_004,happiness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-05-01-01-01-04.wav,ravdess_004,anger,ravdess,train
RAVDESS/data/songs/actor_04/03-02-03-01-02-02-04.wav,ravdess_004,happiness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-04-01-01-02-04.wav,ravdess_004,sadness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-05-01-01-02-04.wav,ravdess_004,anger,ravdess,train
RAVDESS/data/songs/actor_04/03-02-01-01-01-02-04.wav,ravdess_004,neutral,ravdess,train
RAVDESS/data/songs/actor_04/03-02-03-01-01-02-04.wav,ravdess_004,happiness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-01-01-01-01-04.wav,ravdess_004,neutral,ravdess,train
RAVDESS/data/songs/actor_04/03-02-06-01-01-01-04.wav,ravdess_004,fear,ravdess,train
RAVDESS/data/songs/actor_04/03-02-02-02-01-02-04.wav,ravdess_004,calm,ravdess,train
RAVDESS/data/songs/actor_04/03-02-02-02-01-01-04.wav,ravdess_004,calm,ravdess,train
RAVDESS/data/songs/actor_04/03-02-04-02-01-02-04.wav,ravdess_004,sadness,ravdess,train
RAVDESS/data/songs/actor_04/03-02-04-02-02-02-04.wav,ravdess_004,sadness,ravdess,train
RAVDESS/data/songs/actor_13/03-02-03-01-01-02-13.wav,ravdess_013,happiness,ravdess,train
RAVDESS/data/songs/actor_13/03-02-05-01-01-01-13.wav,ravdess_013,anger,ravdess,train
RAVDESS/data/songs/actor_13/03-02-04-02-01-02-13.wav,ravdess_013,sadness,ravdess,train
RAVDESS/data/songs/actor_13/03-02-06-02-01-01-13.wav,ravdess_013,fear,ravdess,train
RAVDESS/data/songs/actor_13/03-02-03-02-02-01-13.wav,ravdess_013,happiness,ravdess,train
RAVDESS/data/songs/actor_13/03-02-04-02-01-01-13.wav,ravdess_013,sadness,ravdess,train
RAVDESS/data/songs/actor_13/03-02-06-01-02-02-13.wav,ravdess_013,fear,ravdess,train
